touchpoint_id,opp_id,lead_id,touch_sequence,total_touches_in_journey,touch_date,days_before_opp_creation,channel,campaign,touch_type,landing_page,content_asset_id,engagement_score,is_first_touch,is_last_touch,true_marginal_contribution,attributed_revenue_brl
TP-0000159,OPP-00035,LEAD-000173,5,5,2023-02-01,6,organic_search,,sales_call,/produto/erp-connector,AST-0020,89,0,1,0.564352,33635.39
TP-0000160,OPP-00036,LEAD-000184,1,4,2023-01-02,32,meta_ads,facebook_retargeting_2023,impression,/ebook/roi-tecnologia-empresas,AST-0010,6,1,0,0.05744,3015.6
TP-0000161,OPP-00036,LEAD-000184,2,4,2023-01-02,32,paid_search,pesquisa_concorrentes_q1_2023,click,/lp/roi-calculator,AST-0018,36,0,0,0.132554,6959.08
TP-0000162,OPP-00036,LEAD-000184,3,4,2023-01-05,29,paid_search,crm-b2b-keywords-2023,form_fill,/produto/crm-integracao,AST-0019,65,0,0,0.602181,31614.49
TP-0000163,OPP-00036,LEAD-000184,4,4,2023-01-18,16,paid_search,integracao_erp_pesquisa_2023,impression,/produto/crm-integracao,AST-0019,16,0,1,0.207826,10910.84
TP-0000164,OPP-00037,LEAD-000194,1,9,2022-12-18,42,linkedin_ads,lkd_awareness_2022,impression,/ebook/gestao-pipeline-vendas,AST-0009,1,1,0,0.002503,206.75
TP-0000165,OPP-00037,LEAD-000194,2,9,2022-12-18,42,linkedin_ads,linkedin_gestores_2022,click,/lp/roi-calculator,AST-0018,16,0,0,0.005776,477.11
TP-0000166,OPP-00037,LEAD-000194,3,9,2022-12-28,32,linkedin_ads,lkd_awareness_2022,content_view,/ebook/gestao-pipeline-vendas,AST-0009,38,0,0,0.015732,1299.46
TP-0000167,OPP-00037,LEAD-000194,4,9,2022-12-31,29,linkedin_ads,linkedin_prospecao_q4_2022,demo_request,/ebook/roi-tecnologia-empresas,AST-0010,88,0,0,0.077966,6440.03
TP-0000168,OPP-00037,LEAD-000194,5,9,2023-01-13,16,linkedin_ads,linkedin_gestores_2023,sales_call,/lp/demo-gratis,AST-0015,95,0,0,0.22199,18336.38
TP-0000169,OPP-00037,LEAD-000194,6,9,2023-01-21,8,linkedin_ads,linkedin_gestores_2023,content_view,/webinar/automacao-vendas-demo,AST-0014,41,0,0,0.087355,7215.55
TP-0000170,OPP-00037,LEAD-000194,7,9,2023-01-21,8,linkedin_ads,linkedin_prospeccao_q1_2023,email_open,/lp/roi-calculator,AST-0018,6,0,0,0.043678,3607.77
TP-0000171,OPP-00037,LEAD-000194,8,9,2023-01-26,3,linkedin_ads,linkedin_prospecao_q1_2023,proposal_sent,/lp/trial-30-dias,AST-0016,100,0,0,0.436981,36094.63
TP-0000172,OPP-00037,LEAD-000194,9,9,2023-01-28,1,linkedin_ads,linkedin_decisores_ti_2023,email_open,/webinar/integracao-erp-ao-vivo,AST-0012,21,0,1,0.108018,8922.32
TP-0000173,OPP-00038,LEAD-000195,1,2,2022-12-28,37,meta_ads,ig_gestores_b2b_q4,impression,/lp/demo-gratis,AST-0015,13,1,0,0.123901,7372.09
TP-0000174,OPP-00038,LEAD-000195,2,2,2023-01-07,27,meta_ads,ig_gestores_b2b_q1,click,/ebook/roi-tecnologia-empresas,AST-0010,24,0,1,0.876099,52127.91
TP-0000175,OPP-00039,LEAD-000198,1,8,2023-01-02,42,webinar_evento,bf-23,impression,/blog/leads-qualificados-b2b,AST-0007,8,1,0,0.001551,198.66
TP-0000176,OPP-00039,LEAD-000198,2,8,2023-01-04,40,webinar_evento,evento_crm_gestores_q1,click,/lp/comparativo-erp,AST-0017,24,0,0,0.004128,528.84
TP-0000177,OPP-00039,LEAD-000198,3,8,2023-01-17,27,webinar_evento,webinar_integracao_erp_2023,form_fill,/ebook/roi-tecnologia-empresas,AST-0010,68,0,0,0.038311,4907.64
TP-0000178,OPP-00039,LEAD-000198,4,8,2023-01-20,24,webinar_evento,black_friday_2023,demo_request,/lp/demo-gratis,AST-0015,100,0,0,0.069042,8844.3
TP-0000179,OPP-00039,LEAD-000198,5,8,2023-02-01,12,webinar_evento,evento_crm_gestores_q1,sales_call,/ebook/integracao-sistemas-guia,AST-0011,100,0,0,0.183029,23445.97
TP-0000180,OPP-00039,LEAD-000198,6,8,2023-02-07,6,webinar_evento,campanha_natal_2023,demo_request,/lp/roi-calculator,AST-0018,82,0,0,0.249743,31992.03
TP-0000181,OPP-00039,LEAD-000198,7,8,2023-02-09,4,webinar_evento,bf-23,impression,/webinar/automacao-vendas-demo,AST-0014,6,0,0,0.018006,2306.56
TP-0000182,OPP-00039,LEAD-000198,8,8,2023-02-11,2,webinar_evento,evento_crm_gestores_q1,proposal_sent,/lp/trial-30-dias,AST-0016,74,0,1,0.43619,55876.0
TP-0000183,OPP-00040,LEAD-000201,1,3,2022-12-26,36,direct,(not set),click,/produto/api-marketplace,AST-0021,15,1,0,0.009942,375.79
TP-0000184,OPP-00040,LEAD-000201,2,3,2023-01-28,3,direct,(direct),form_fill,/lp/demo-gratis,AST-0015,52,0,0,0.296127,11193.58
TP-0000185,OPP-00040,LEAD-000201,3,3,2023-01-29,2,direct,(not set),demo_request,/produto/crm-integracao,AST-0019,67,0,1,0.693932,26230.63
TP-0000186,OPP-00041,LEAD-000216,1,4,2022-12-23,38,organic_search,(not set),impression,/ebook/integracao-sistemas-guia,AST-0011,9,1,0,0.01905,1424.95
TP-0000187,OPP-00041,LEAD-000216,2,4,2022-12-28,33,organic_search,(none),click,/produto/api-marketplace,AST-0021,7,0,0,0.062832,4699.83
TP-0000188,OPP-00041,LEAD-000216,3,4,2022-12-31,30,organic_search,,content_view,/blog/integracao-erp-sistemas,AST-0003,27,0,0,0.103796,7763.98
TP-0000189,OPP-00041,LEAD-000216,4,4,2023-01-09,21,organic_search,(none),form_fill,/produto/crm-integracao,AST-0019,67,0,1,0.814321,60911.24
TP-0000190,OPP-00042,LEAD-000223,1,8,2022-12-30,43,linkedin_ads,linkedin_prospeccao_q4_2022,impression,/ebook/roi-tecnologia-empresas,AST-0010,10,1,0,0.004181,389.7
TP-0000191,OPP-00042,LEAD-000223,2,8,2022-12-31,42,linkedin_ads,lkd_awareness_2022,click,/ebook/gestao-pipeline-vendas,AST-0009,25,0,0,0.010364,965.89
TP-0000192,OPP-00042,LEAD-000223,3,8,2023-01-11,31,linkedin_ads,linkedin_prospeccao_q1_2023,content_view,/webinar/integracao-erp-ao-vivo,AST-0012,47,0,0,0.030317,2825.52
TP-0000193,OPP-00042,LEAD-000223,4,8,2023-01-12,30,linkedin_ads,linkedin_prospeccao_q1_2023,demo_request,/webinar/crm-para-gestores,AST-0013,79,0,0,0.130246,12138.9
TP-0000194,OPP-00042,LEAD-000223,5,8,2023-01-18,24,linkedin_ads,linkedin_decisores_ti_2023,sales_call,/lp/comparativo-erp,AST-0017,81,0,0,0.224927,20963.22
TP-0000195,OPP-00042,LEAD-000223,6,8,2023-01-22,20,linkedin_ads,linkedin_prospeccao_q1_2023,sales_call,/ebook/crm-para-varejo,AST-0008,100,0,0,0.299313,27896.02
TP-0000196,OPP-00042,LEAD-000223,7,8,2023-01-30,12,linkedin_ads,linkedin_prospecao_q1_2023,impression,/webinar/automacao-vendas-demo,AST-0014,7,0,0,0.029446,2744.34
TP-0000197,OPP-00042,LEAD-000223,8,8,2023-02-05,6,linkedin_ads,lkd_awareness_2023,content_view,/ebook/roi-tecnologia-empresas,AST-0010,28,0,1,0.271206,25276.41
TP-0000198,OPP-00043,LEAD-000233,1,3,2022-12-28,43,direct,,click,/lp/demo-gratis,AST-0015,41,1,0,0.018678,777.0
TP-0000199,OPP-00043,LEAD-000233,2,3,2023-01-15,25,direct,(not set),form_fill,/ebook/crm-para-varejo,AST-0008,68,0,0,0.190562,7927.39
TP-0000200,OPP-00043,LEAD-000233,3,3,2023-01-24,16,direct,(not set),demo_request,/blog/crm-para-industria,AST-0002,98,0,1,0.79076,32895.61
TP-0000201,OPP-00044,LEAD-000235,1,6,2023-01-05,26,linkedin_ads,linkedin_decisores_ti_2023,impression,/webinar/automacao-vendas-demo,AST-0014,20,1,0,0.01336,676.01
TP-0000202,OPP-00044,LEAD-000235,2,6,2023-01-07,24,linkedin_ads,linkedin_decisores_ti_2023,click,/webinar/crm-para-gestores,AST-0013,15,0,0,0.035565,1799.58
TP-0000203,OPP-00044,LEAD-000235,3,6,2023-01-12,19,linkedin_ads,linkedin_prospeccao_q1_2023,content_view,/ebook/integracao-sistemas-guia,AST-0011,21,0,0,0.067774,3429.38
TP-0000204,OPP-00044,LEAD-000235,4,6,2023-01-15,16,linkedin_ads,linkedin_gestores_2023,demo_request,/lp/trial-30-dias,AST-0016,78,0,0,0.335883,16995.7
TP-0000205,OPP-00044,LEAD-000235,5,6,2023-01-17,14,linkedin_ads,linkedin_gestores_2023,sales_call,/ebook/crm-para-varejo,AST-0008,77,0,0,0.435896,22056.35
TP-0000206,OPP-00044,LEAD-000235,6,6,2023-01-23,8,linkedin_ads,linkedin_decisores_ti_2023,email_open,/blog/funil-vendas-complexas,AST-0006,22,0,1,0.111521,5642.98
TP-0000207,OPP-00045,LEAD-000240,1,5,2022-12-20,40,paid_search,pesquisa_concorrentes_q4_2022,click,/lp/demo-gratis,AST-0015,13,1,0,0.016516,465.75
TP-0000208,OPP-00045,LEAD-000240,2,5,2022-12-29,31,paid_search,google_branded_2022,click,/webinar/crm-para-gestores,AST-0013,15,0,0,0.024163,681.4
TP-0000209,OPP-00045,LEAD-000240,3,5,2023-01-09,20,paid_search,google_branded_2023,form_fill,/blog/churn-saas-brasil,AST-0005,69,0,0,0.194382,5481.58
TP-0000210,OPP-00045,LEAD-000240,4,5,2023-01-19,10,paid_search,pesquisa_concorrentes_q1_2023,demo_request,/produto/crm-integracao,AST-0019,76,0,0,0.577556,16287.08
TP-0000211,OPP-00045,LEAD-000240,5,5,2023-01-21,8,paid_search,google_branded_2023,click,/lp/comparativo-erp,AST-0017,29,0,1,0.187382,5284.18
TP-0000212,OPP-00046,LEAD-000242,1,5,2022-12-31,36,paid_search,google_brand_keywords_2022,click,/produto/crm-integracao,AST-0019,22,1,0,0.01643,897.06
TP-0000213,OPP-00046,LEAD-000242,2,5,2023-01-03,33,paid_search,pesquisa_concorrentes_q1_2023,click,/blog/crm-para-industria,AST-0002,33,0,0,0.015658,854.95
TP-0000214,OPP-00046,LEAD-000242,3,5,2023-01-17,19,paid_search,google_brand_keywords_2023,form_fill,/lp/trial-30-dias,AST-0016,60,0,0,0.156068,8521.29
TP-0000215,OPP-00046,LEAD-000242,4,5,2023-01-21,15,paid_search,crm-b2b-keywords-2023,demo_request,/lp/roi-calculator,AST-0018,90,0,0,0.302082,16493.66
TP-0000216,OPP-00046,LEAD-000242,5,5,2023-01-21,15,paid_search,google_branded_2023,sales_call,/lp/roi-calculator,AST-0018,90,0,1,0.509763,27833.05
TP-0000217,OPP-00047,LEAD-000243,1,3,2022-12-19,43,organic_search,,impression,/blog/automacao-marketing-b2b,AST-0004,24,1,0,0.016582,446.07
TP-0000218,OPP-00047,LEAD-000243,2,3,2023-01-16,15,organic_search,,click,/blog/crm-para-industria,AST-0002,18,0,0,0.282758,7606.18
TP-0000219,OPP-00047,LEAD-000243,3,3,2023-01-19,12,organic_search,(not set),content_view,/blog/funil-vendas-complexas,AST-0006,25,0,1,0.70066,18847.75
TP-0000220,OPP-00048,LEAD-000251,1,8,2022-12-19,43,linkedin_ads,linkedin_prospeccao_q4_2022,impression,/webinar/automacao-vendas-demo,AST-0014,27,1,0,0.001786,213.91
TP-0000221,OPP-00048,LEAD-000251,2,8,2022-12-20,42,direct,(direct),click,/lp/trial-30-dias,AST-0016,24,0,0,0.004426,530.18
TP-0000222,OPP-00048,LEAD-000251,3,8,2022-12-24,38,direct,,content_view,/produto/crm-integracao,AST-0019,36,0,0,0.007852,940.69
TP-0000223,OPP-00048,LEAD-000251,4,8,2022-12-25,37,direct,(direct),demo_request,/produto/crm-integracao,AST-0019,54,0,0,0.033734,4041.36
TP-0000224,OPP-00048,LEAD-000251,5,8,2023-01-05,26,direct,,sales_call,/blog/gestao-vendas-b2b,AST-0001,76,0,0,0.083263,9974.96
TP-0000225,OPP-00048,LEAD-000251,6,8,2023-01-24,7,direct,(not set),click,/lp/roi-calculator,AST-0018,31,0,0,0.053914,6458.92
TP-0000226,OPP-00048,LEAD-000251,7,8,2023-01-25,6,direct,(direct),sales_call,/produto/crm-integracao,AST-0019,96,0,0,0.347436,41622.86
TP-0000227,OPP-00048,LEAD-000251,8,8,2023-01-27,4,direct,(direct),proposal_sent,/ebook/crm-para-varejo,AST-0008,97,0,1,0.467589,56017.12
TP-0000228,OPP-00049,LEAD-000264,1,2,2022-12-25,36,organic_search,,impression,/produto/api-marketplace,AST-0021,1,1,0,0.035123,1362.78
TP-0000229,OPP-00049,LEAD-000264,2,2,2023-01-23,7,organic_search,,click,/produto/erp-connector,AST-0020,23,0,1,0.964877,37437.22
TP-0000230,OPP-00050,LEAD-000271,1,4,2023-01-12,36,linkedin_ads,linkedin_prospecao_q1_2023,impression,/webinar/crm-para-gestores,AST-0013,5,1,0,0.004111,495.4
TP-0000231,OPP-00050,LEAD-000271,2,4,2023-01-18,30,organic_search,(none),click,/blog/funil-vendas-complexas,AST-0006,15,0,0,0.014564,1754.92
TP-0000232,OPP-00050,LEAD-000271,3,4,2023-02-02,15,organic_search,(not set),content_view,/blog/crm-para-industria,AST-0002,39,0,0,0.056692,6831.42
TP-0000233,OPP-00050,LEAD-000271,4,4,2023-02-16,1,organic_search,(none),demo_request,/produto/erp-connector,AST-0020,81,0,1,0.924633,111418.27
TP-0000234,OPP-00051,LEAD-000273,1,4,2023-01-05,35,paid_search,google_brand_keywords_2023,click,/produto/crm-integracao,AST-0019,32,1,0,0.016487,1821.86
TP-0000235,OPP-00051,LEAD-000273,2,4,2023-01-21,19,meta_ads,ig_gestores_b2b_q1,click,/blog/integracao-erp-sistemas,AST-0003,34,0,0,0.039769,4394.48
TP-0000236,OPP-00051,LEAD-000273,3,4,2023-01-25,15,meta_ads,meta_awareness_2023,form_fill,/ebook/crm-para-varejo,AST-0008,83,0,0,0.194044,21441.87
TP-0000237,OPP-00051,LEAD-000273,4,4,2023-02-02,7,meta_ads,fb-leads-varejo-2023,demo_request,/lp/roi-calculator,AST-0018,98,0,1,0.7497,82841.8
TP-0000238,OPP-00052,LEAD-000276,1,4,2022-12-25,39,paid_search,google_brand_keywords_2022,click,/produto/crm-integracao,AST-0019,30,1,0,0.007613,559.53
TP-0000239,OPP-00052,LEAD-000276,2,4,2023-01-24,9,paid_search,google_branded_2023,click,/lp/roi-calculator,AST-0018,17,0,0,0.049914,3668.68
TP-0000240,OPP-00052,LEAD-000276,3,4,2023-01-24,9,paid_search,crm-b2b-keywords-2023,form_fill,/produto/crm-integracao,AST-0019,70,0,0,0.183018,13451.84
TP-0000241,OPP-00052,LEAD-000276,4,4,2023-02-02,0,paid_search,integracao_erp_pesquisa_2023,demo_request,/produto/crm-integracao,AST-0019,80,0,1,0.759455,55819.95
TP-0000242,OPP-00053,LEAD-000277,1,5,2023-01-05,39,organic_search,(not set),impression,/blog/crm-para-industria,AST-0002,18,1,0,0.008532,315.67
TP-0000243,OPP-00053,LEAD-000277,2,5,2023-01-06,38,organic_search,(none),click,/blog/integracao-erp-sistemas,AST-0003,30,0,0,0.021146,782.42
TP-0000244,OPP-00053,LEAD-000277,3,5,2023-01-09,35,organic_search,(not set),content_view,/produto/api-marketplace,AST-0021,26,0,0,0.034933,1292.53
TP-0000245,OPP-00053,LEAD-000277,4,5,2023-01-17,27,organic_search,(not set),form_fill,/produto/crm-integracao,AST-0019,54,0,0,0.170113,6294.2
TP-0000246,OPP-00053,LEAD-000277,5,5,2023-01-29,15,organic_search,(none),proposal_sent,/lp/comparativo-erp,AST-0017,78,0,1,0.765275,28315.19
TP-0000247,OPP-00054,LEAD-000280,1,2,2023-01-12,25,paid_search,google_branded_2023,click,/lp/comparativo-erp,AST-0017,36,1,0,0.255085,21580.21
TP-0000248,OPP-00054,LEAD-000280,2,2,2023-01-25,12,paid_search,crm-b2b-keywords-2023,click,/produto/crm-integracao,AST-0019,25,0,1,0.744915,63019.79
TP-0000249,OPP-00055,LEAD-000297,1,5,2023-01-17,30,paid_search,integracao_erp_pesquisa_2023,click,/lp/roi-calculator,AST-0018,36,1,0,0.03183,4733.17
TP-0000250,OPP-00055,LEAD-000297,2,5,2023-01-25,22,paid_search,pesquisa_concorrentes_q1_2023,click,/lp/roi-calculator,AST-0018,38,0,0,0.043358,6447.29
TP-0000251,OPP-00055,LEAD-000297,3,5,2023-02-02,14,paid_search,google_branded_2023,form_fill,/lp/trial-30-dias,AST-0016,58,0,0,0.281518,41861.7
TP-0000252,OPP-00055,LEAD-000297,4,5,2023-02-05,11,paid_search,integracao_erp_pesquisa_2023,demo_request,/lp/demo-gratis,AST-0015,93,0,0,0.507337,75440.97
TP-0000253,OPP-00055,LEAD-000297,5,5,2023-02-10,6,paid_search,pesquisa_concorrentes_q1_2023,email_open,/webinar/integracao-erp-ao-vivo,AST-0012,11,0,1,0.135957,20216.86
TP-0000254,OPP-00056,LEAD-000303,1,8,2023-01-06,44,webinar_evento,campanha-natal-2023,impression,/lp/comparativo-erp,AST-0017,3,1,0,0.001557,274.16
TP-0000255,OPP-00056,LEAD-000303,2,8,2023-01-13,37,meta_ads,facebook_retargeting_2023,click,/lp/trial-30-dias,AST-0016,30,0,0,0.005923,1043.1
TP-0000256,OPP-00056,LEAD-000303,3,8,2023-01-23,27,meta_ads,fb-leads-varejo-2023,form_fill,/ebook/gestao-pipeline-vendas,AST-0009,55,0,0,0.044366,7812.84
TP-0000257,OPP-00056,LEAD-000303,4,8,2023-01-30,20,meta_ads,facebook_retargeting_2023,demo_request,/lp/roi-calculator,AST-0018,87,0,0,0.106396,18736.27
TP-0000258,OPP-00056,LEAD-000303,5,8,2023-02-02,17,meta_ads,meta_awareness_2023,sales_call,/lp/roi-calculator,AST-0018,100,0,0,0.148299,26115.53
TP-0000259,OPP-00056,LEAD-000303,6,8,2023-02-11,8,meta_ads,fb-leads-varejo-2023,sales_call,/ebook/crm-para-varejo,AST-0008,100,0,0,0.282052,49669.32
TP-0000260,OPP-00056,LEAD-000303,7,8,2023-02-14,5,meta_ads,meta_awareness_2023,demo_request,/lp/demo-gratis,AST-0015,91,0,0,0.310627,54701.44
TP-0000261,OPP-00056,LEAD-000303,8,8,2023-02-16,3,meta_ads,meta_awareness_2023,click,/blog/gestao-vendas-b2b,AST-0001,21,0,1,0.10078,17747.34
TP-0000262,OPP-00057,LEAD-000305,1,2,2023-01-22,13,organic_search,(not set),impression,/webinar/automacao-vendas-demo,AST-0014,11,1,0,0.18908,5956.02
TP-0000263,OPP-00057,LEAD-000305,2,2,2023-01-25,10,organic_search,(none),click,/produto/api-marketplace,AST-0021,44,0,1,0.81092,25543.98
TP-0000264,OPP-00058,LEAD-000306,1,5,2023-01-10,36,webinar_evento,campanha_natal_2023,impression,/lp/comparativo-erp,AST-0017,36,1,0,0.003254,146.44
TP-0000265,OPP-00058,LEAD-000306,2,5,2023-01-20,26,webinar_evento,webinar_integracao_erp_2023,click,/lp/trial-30-dias,AST-0016,33,0,0,0.01534,690.31
TP-0000266,OPP-00058,LEAD-000306,3,5,2023-01-24,22,webinar_evento,campanha-natal-2023,form_fill,/lp/comparativo-erp,AST-0017,53,0,0,0.074849,3368.21
TP-0000267,OPP-00058,LEAD-000306,4,5,2023-02-01,14,webinar_evento,bf-23,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,83,0,0,0.192789,8675.5
TP-0000268,OPP-00058,LEAD-000306,5,5,2023-02-12,3,webinar_evento,evento_crm_gestores_q1,sales_call,/lp/comparativo-erp,AST-0017,87,0,1,0.713768,32119.55
TP-0000269,OPP-00059,LEAD-000311,1,5,2023-01-14,37,paid_search,integracao_erp_pesquisa_2023,click,/produto/crm-integracao,AST-0019,22,1,0,0.020071,483.72
TP-0000270,OPP-00059,LEAD-000311,2,5,2023-01-26,25,paid_search,google_branded_2023,click,/produto/erp-connector,AST-0020,20,0,0,0.036382,876.81
TP-0000271,OPP-00059,LEAD-000311,3,5,2023-01-26,25,paid_search,integracao_erp_pesquisa_2023,form_fill,/lp/demo-gratis,AST-0015,54,0,0,0.133401,3214.97
TP-0000272,OPP-00059,LEAD-000311,4,5,2023-02-09,11,paid_search,pesquisa_concorrentes_q1_2023,demo_request,/blog/churn-saas-brasil,AST-0005,75,0,0,0.52745,12711.55
TP-0000273,OPP-00059,LEAD-000311,5,5,2023-02-14,6,paid_search,google_brand_keywords_2023,content_view,/produto/api-marketplace,AST-0021,21,0,1,0.282695,6812.95
TP-0000274,OPP-00060,LEAD-000316,1,3,2023-01-10,30,organic_search,,impression,/blog/automacao-marketing-b2b,AST-0004,23,1,0,0.034415,4880.1
TP-0000275,OPP-00060,LEAD-000316,2,3,2023-01-23,17,organic_search,,click,/blog/automacao-marketing-b2b,AST-0004,36,0,0,0.201004,28502.33
TP-0000276,OPP-00060,LEAD-000316,3,3,2023-02-01,8,organic_search,,content_view,/produto/erp-connector,AST-0020,22,0,1,0.764581,108417.57
TP-0000277,OPP-00061,LEAD-000321,1,4,2023-01-16,27,webinar_evento,campanha-natal-2023,impression,/ebook/roi-tecnologia-empresas,AST-0010,10,1,0,0.015866,974.15
TP-0000278,OPP-00061,LEAD-000321,2,4,2023-01-22,21,paid_search,integracao_erp_pesquisa_2023,click,/produto/crm-integracao,AST-0019,9,0,0,0.056203,3450.89
TP-0000279,OPP-00061,LEAD-000321,3,4,2023-01-24,19,paid_search,pesquisa_concorrentes_q1_2023,form_fill,/lp/comparativo-erp,AST-0017,57,0,0,0.237725,14596.34
TP-0000280,OPP-00061,LEAD-000321,4,4,2023-01-28,15,paid_search,crm-b2b-keywords-2023,demo_request,/produto/crm-integracao,AST-0019,71,0,1,0.690206,42378.62
TP-0000281,OPP-00062,LEAD-000324,1,5,2023-01-01,40,paid_search,google_brand_keywords_2023,click,/produto/crm-integracao,AST-0019,17,1,0,0.015372,534.96
TP-0000282,OPP-00062,LEAD-000324,2,5,2023-01-16,25,paid_search,integracao_erp_pesquisa_2023,click,/lp/roi-calculator,AST-0018,30,0,0,0.034523,1201.41
TP-0000283,OPP-00062,LEAD-000324,3,5,2023-01-25,16,paid_search,google_brand_keywords_2023,form_fill,/lp/roi-calculator,AST-0018,61,0,0,0.240754,8378.23
TP-0000284,OPP-00062,LEAD-000324,4,5,2023-02-02,8,paid_search,pesquisa_concorrentes_q1_2023,demo_request,/lp/roi-calculator,AST-0018,84,0,0,0.620109,21579.81
TP-0000285,OPP-00062,LEAD-000324,5,5,2023-02-08,2,paid_search,pesquisa_concorrentes_q1_2023,impression,/lp/roi-calculator,AST-0018,11,0,1,0.089241,3105.6
TP-0000286,OPP-00063,LEAD-000329,1,7,2023-01-12,30,linkedin_ads,linkedin_decisores_ti_2023,impression,/lp/demo-gratis,AST-0015,15,1,0,0.007673,302.33
TP-0000287,OPP-00063,LEAD-000329,2,7,2023-01-17,25,linkedin_ads,linkedin_gestores_2023,click,/ebook/gestao-pipeline-vendas,AST-0009,27,0,0,0.025309,997.18
TP-0000288,OPP-00063,LEAD-000329,3,7,2023-01-17,25,linkedin_ads,linkedin_prospecao_q1_2023,content_view,/ebook/gestao-pipeline-vendas,AST-0009,55,0,0,0.033745,1329.57
TP-0000289,OPP-00063,LEAD-000329,4,7,2023-01-21,21,linkedin_ads,linkedin_decisores_ti_2023,demo_request,/blog/gestao-vendas-b2b,AST-0001,81,0,0,0.179621,7077.08
TP-0000290,OPP-00063,LEAD-000329,5,7,2023-02-01,10,linkedin_ads,linkedin_prospecao_q1_2023,sales_call,/webinar/crm-para-gestores,AST-0013,93,0,0,0.443345,17467.8
TP-0000291,OPP-00063,LEAD-000329,6,7,2023-02-03,8,linkedin_ads,lkd_awareness_2023,content_view,/ebook/integracao-sistemas-guia,AST-0011,34,0,0,0.113651,4477.83
TP-0000292,OPP-00063,LEAD-000329,7,7,2023-02-05,6,linkedin_ads,linkedin_decisores_ti_2023,content_view,/ebook/integracao-sistemas-guia,AST-0011,24,0,1,0.196655,7748.21
TP-0000293,OPP-00064,LEAD-000349,1,5,2022-12-23,44,organic_search,(not set),impression,/produto/api-marketplace,AST-0021,19,1,0,0.023055,2679.01
TP-0000294,OPP-00064,LEAD-000349,2,5,2022-12-29,38,direct,(direct),click,/produto/erp-connector,AST-0020,29,0,0,0.081672,9490.27
TP-0000295,OPP-00064,LEAD-000349,3,5,2022-12-29,38,direct,,content_view,/lp/roi-calculator,AST-0018,38,0,0,0.108896,12653.7
TP-0000296,OPP-00064,LEAD-000349,4,5,2023-01-03,33,direct,,form_fill,/lp/comparativo-erp,AST-0017,58,0,0,0.428005,49734.21
TP-0000297,OPP-00064,LEAD-000349,5,5,2023-01-09,27,direct,(direct),content_view,/lp/comparativo-erp,AST-0017,42,0,1,0.358372,41642.81
TP-0000298,OPP-00065,LEAD-000352,1,4,2023-01-20,30,organic_search,(none),impression,/blog/automacao-marketing-b2b,AST-0004,29,1,0,0.028501,1114.38
TP-0000299,OPP-00065,LEAD-000352,2,4,2023-01-20,30,webinar_evento,webinar_integracao_erp_2023,click,/webinar/crm-para-gestores,AST-0013,30,0,0,0.065771,2571.66
TP-0000300,OPP-00065,LEAD-000352,3,4,2023-01-29,21,webinar_evento,campanha_natal_2023,content_view,/webinar/integracao-erp-ao-vivo,AST-0012,39,0,0,0.166788,6521.4
TP-0000301,OPP-00065,LEAD-000352,4,4,2023-01-30,20,webinar_evento,bf-23,form_fill,/produto/erp-connector,AST-0020,61,0,1,0.73894,28892.56
TP-0000302,OPP-00066,LEAD-000353,1,6,2023-01-06,43,organic_search,(not set),impression,/lp/demo-gratis,AST-0015,16,1,0,0.008129,612.1
TP-0000303,OPP-00066,LEAD-000353,2,6,2023-01-08,41,email_marketing,newsletter_mensal_01_2023,click,/blog/churn-saas-brasil,AST-0005,27,0,0,0.021639,1629.45
TP-0000304,OPP-00066,LEAD-000353,3,6,2023-01-16,33,email_marketing,campanha_email_01-2023,content_view,/blog/leads-qualificados-b2b,AST-0007,44,0,0,0.051092,3847.22
TP-0000305,OPP-00066,LEAD-000353,4,6,2023-01-17,32,email_marketing,campanha_email_01-2023,form_fill,/blog/leads-qualificados-b2b,AST-0007,66,0,0,0.150906,11363.2
